,Datetime,Open,High,Low,Close,Volume,Return,Ticker
2238,2024-08-12 19:30:00+00:00,217.0399932861328,217.6300048828125,216.58999633789065,217.5500030517578,3179687,0.0023960018218023,AAPL
2240,2024-08-13 14:30:00+00:00,220.9949951171875,221.5,220.26060485839844,221.05499267578125,4325256,0.0002488356370191,AAPL
2241,2024-08-13 15:30:00+00:00,221.0500030517578,221.59869384765625,220.88999938964844,221.11050415039065,3691243,0.0002511206552606,AAPL
2242,2024-08-13 16:30:00+00:00,221.08999633789065,221.8000030517578,220.9600067138672,221.69000244140625,2825480,0.0026208537366523,AAPL
2243,2024-08-13 17:30:00+00:00,221.69000244140625,221.88999938964844,220.56500244140625,221.21800231933597,3040248,-0.0021290997197542,AAPL
2244,2024-08-13 18:30:00+00:00,221.24609375,221.48489379882807,220.5399932861328,220.66000366210935,2559260,-0.0025223926234586,AAPL
2245,2024-08-13 19:30:00+00:00,220.6699981689453,221.27999877929688,220.4199981689453,221.2700042724609,3842702,0.0027644366909629,AAPL
2247,2024-08-14 14:30:00+00:00,221.1100006103516,222.55999755859372,220.4550018310547,222.55870056152344,4517827,0.0065501362219373,AAPL
2248,2024-08-14 15:30:00+00:00,222.5500030517578,223.02999877929688,221.01499938964844,221.30499267578125,4029799,-0.0056331560284053,AAPL
2249,2024-08-14 16:30:00+00:00,221.32000732421875,221.4600067138672,220.3800048828125,221.1750030517578,3645945,-0.0005873777290414,AAPL
2250,2024-08-14 17:30:00+00:00,221.16000366210935,221.7689971923828,220.91000366210935,221.5399932861328,3099853,0.0016502327538776,AAPL
2251,2024-08-14 18:30:00+00:00,221.52999877929688,221.6100006103516,220.80999755859372,221.16000366210935,2990194,-0.0017152190825097,AAPL
2252,2024-08-14 19:30:00+00:00,221.16000366210935,222.3500061035156,221.15310668945312,221.6199951171875,4112373,0.0020799034520766,AAPL
2254,2024-08-15 14:30:00+00:00,224.77999877929688,225.33999633789065,223.8999938964844,224.0050048828125,5316678,-0.0034920967425854,AAPL
2255,2024-08-15 15:30:00+00:00,224.00999450683597,225.01499938964844,223.8500061035156,224.9949951171875,3233561,0.0044195005147,AAPL
2256,2024-08-15 16:30:00+00:00,225.0,225.0200042724609,224.2449951171875,224.5449981689453,3507566,-0.002000030925167,AAPL
2257,2024-08-15 17:30:00+00:00,224.55999755859372,225.1499938964844,224.50999450683597,225.07000732421875,2520626,0.002338102204701,AAPL
2258,2024-08-15 18:30:00+00:00,225.05999755859372,225.3300018310547,224.91380310058597,225.05999755859372,3818557,-4.447400941598456e-05,AAPL
2259,2024-08-15 19:30:00+00:00,225.05499267578125,225.08999633789065,223.84500122070312,224.7100067138672,5065291,-0.0015551001889415,AAPL
2261,2024-08-16 14:30:00+00:00,224.3800048828125,225.0200042724609,223.96609497070312,224.91000366210935,4388806,0.0023174128698932,AAPL
2262,2024-08-16 15:30:00+00:00,224.91000366210935,226.4456024169922,224.91000366210935,226.33999633789065,5068731,0.0063580661264386,AAPL
2263,2024-08-16 16:30:00+00:00,226.3500061035156,226.8271026611328,226.30999755859372,226.5500030517578,4500362,0.0009278374006584,AAPL
2264,2024-08-16 17:30:00+00:00,226.5500030517578,226.6699981689453,225.6300048828125,225.9900054931641,3023962,-0.0024718497066884,AAPL
2265,2024-08-16 18:30:00+00:00,225.9850006103516,226.2100067138672,225.7635955810547,225.9600067138672,2364036,-0.0001327438318849,AAPL
2266,2024-08-16 19:30:00+00:00,225.9604949951172,226.13999938964844,225.5399932861328,226.1000061035156,3252354,0.0006195759669351,AAPL
2268,2024-08-19 14:30:00+00:00,224.16000366210935,224.72999572753903,223.4900054931641,224.43020629882807,4193053,0.0012054007508228,AAPL
2269,2024-08-19 15:30:00+00:00,224.42759704589844,224.6499938964844,223.75,224.4250030517578,3379602,-2.318425472280783e-05,AAPL
2270,2024-08-19 16:30:00+00:00,224.41000366210935,224.46499633789065,223.75,224.0249938964844,2649753,-0.0017823733979461,AAPL
2271,2024-08-19 17:30:00+00:00,224.02999877929688,224.66000366210935,223.8000030517578,224.63999938964844,3556772,0.002745253922195,AAPL
2272,2024-08-19 18:30:00+00:00,224.6450042724609,224.9499969482422,224.5800018310547,224.92999267578125,2814556,0.0012909245322325,AAPL
2273,2024-08-19 19:30:00+00:00,224.9250030517578,225.97000122070312,224.88999938964844,225.8999938964844,4867293,0.0043124583305407,AAPL
2274,2024-08-20 13:30:00+00:00,225.7700042724609,227.1699981689453,225.4499969482422,226.66000366210935,7693400,0.0033643638165534,AAPL
2275,2024-08-20 14:30:00+00:00,226.67999267578125,226.69000244140625,225.7100067138672,226.2100067138672,3611714,-0.0019853390142577,AAPL
2276,2024-08-20 15:30:00+00:00,226.2050018310547,227.09500122070312,226.08999633789065,226.8999938964844,2572227,0.0030502062779651,AAPL
2277,2024-08-20 16:30:00+00:00,226.8950042724609,227.08999633789065,226.1100006103516,226.7100067138672,2086631,-0.0008373168255961,AAPL
2278,2024-08-20 17:30:00+00:00,226.6999969482422,227.1100006103516,226.3500061035156,227.01499938964844,1991274,0.0013452986932604,AAPL
2279,2024-08-20 18:30:00+00:00,227.02999877929688,227.05999755859372,226.19000244140625,226.4850006103516,2299219,-0.0023346421193394,AAPL
2280,2024-08-20 19:30:00+00:00,226.47999572753903,226.92999267578125,226.38999938964844,226.4900054931641,2581538,2.2098076247978327e-05,AAPL
2281,2024-08-21 13:30:00+00:00,226.4900054931641,227.6699981689453,225.91000366210935,227.2250061035156,8159799,0.0032451790035994,AAPL
2282,2024-08-21 14:30:00+00:00,227.22999572753903,227.97999572753903,225.8800048828125,226.4900054931641,4755603,-0.0032346818818731,AAPL
2283,2024-08-21 15:30:00+00:00,226.49989318847656,226.58999633789065,225.63499450683597,226.2400054931641,2772090,-0.0011038014655686,AAPL
2284,2024-08-21 16:30:00+00:00,226.25,226.5039978027344,225.92010498046875,226.00010681152344,2061134,-0.001060372506258,AAPL
2285,2024-08-21 17:30:00+00:00,226.00999450683597,226.4499969482422,225.8300018310547,226.4499969482422,2566714,0.0019906633809423,AAPL
2286,2024-08-21 18:30:00+00:00,226.4499969482422,226.5800018310547,225.3302001953125,225.7700042724609,2984227,-0.003002838087636,AAPL
2287,2024-08-21 19:30:00+00:00,225.77999877929688,226.55999755859372,225.1909942626953,226.3999938964844,3834165,0.0027904044474533,AAPL
2289,2024-08-22 14:30:00+00:00,226.75999450683597,227.2100067138672,226.13999938964844,226.17999267578125,3513476,-0.0026018061717315,AAPL
2290,2024-08-22 15:30:00+00:00,226.13999938964844,226.44000244140625,224.92010498046875,226.42999267578125,3401206,0.0011053143871941,AAPL
2291,2024-08-22 16:30:00+00:00,226.43499755859372,226.6100006103516,225.0847930908203,225.6450042724609,2873698,-0.0034668039955479,AAPL
2292,2024-08-22 17:30:00+00:00,225.6300048828125,225.82000732421875,223.8999938964844,224.85989379882807,3951613,-0.0034794055209164,AAPL
2293,2024-08-22 18:30:00+00:00,224.8600006103516,224.94000244140625,224.1499938964844,224.32000732421875,2652812,-0.0024009905256487,AAPL
2294,2024-08-22 19:30:00+00:00,224.33999633789065,224.9199981689453,224.02999877929688,224.52999877929688,4874043,0.0009361245017018,AAPL
2295,2024-08-23 14:30:00+00:00,227.9900054931641,228.1000061035156,225.19009399414065,225.9499969482422,5457419,-0.0088825928328035,AAPL
2296,2024-08-23 15:30:00+00:00,225.968505859375,226.7100067138672,224.8800048828125,225.1150054931641,3192087,-0.0036954700878769,AAPL
2297,2024-08-23 16:30:00+00:00,225.1100006103516,225.9900054931641,224.33999633789065,225.96499633789065,2664126,0.003775807138509,AAPL
2298,2024-08-23 17:30:00+00:00,225.97000122070312,226.5500030517578,225.9499969482422,226.45269775390625,2323736,0.0021583051530971,AAPL
2299,2024-08-23 18:30:00+00:00,226.4550018310547,227.1000061035156,226.22000122070312,227.05999755859372,2752049,0.0026817954067717,AAPL
2300,2024-08-23 19:30:00+00:00,227.06500244140625,227.1669006347656,226.22999572753903,226.7736053466797,3536618,-0.0012613063286947,AAPL
2301,2024-08-26 13:30:00+00:00,227.2100067138672,227.2100067138672,224.47720336914065,224.9499969482422,6251104,-0.0080415372664277,AAPL
2302,2024-08-26 14:30:00+00:00,224.9199981689453,225.19000244140625,223.8905029296875,225.07000732421875,3930509,0.0005334980111344,AAPL
2303,2024-08-26 15:30:00+00:00,225.05999755859372,225.82000732421875,224.63999938964844,225.8105010986328,3335827,0.0032900597605942,AAPL
2304,2024-08-26 16:30:00+00:00,225.81100463867188,226.3999938964844,225.75,226.1199951171875,2092165,0.0013705917884638,AAPL
2305,2024-08-26 17:30:00+00:00,226.1300048828125,226.4250030517578,225.4429931640625,225.8699951171875,2251610,-0.0011056076658344,AAPL
2306,2024-08-26 18:30:00+00:00,225.8600006103516,226.6699981689453,225.76010131835935,226.4300994873047,2444527,0.002479764387592,AAPL
2307,2024-08-26 19:30:00+00:00,226.42999267578125,227.27999877929688,226.2899932861328,227.25999450683597,3543413,0.0036651267716187,AAPL
2309,2024-08-27 14:30:00+00:00,227.9600067138672,228.8459930419922,227.6501007080078,228.6300048828125,4591987,0.0028951338271494,AAPL
2310,2024-08-27 15:30:00+00:00,228.57000732421875,228.66000366210935,227.8699951171875,227.94000244140625,2877065,-0.0030179872574465,AAPL
2311,2024-08-27 16:30:00+00:00,227.92999267578125,228.52999877929688,227.5500030517578,228.4900054931641,2150303,0.0024129290421464,AAPL
2312,2024-08-27 17:30:00+00:00,228.5,228.66400146484372,228.07000732421875,228.4832000732422,1944293,-2.978432210720694e-05,AAPL
2313,2024-08-27 18:30:00+00:00,228.47999572753903,228.5489959716797,228.08999633789065,228.1499938964844,1885195,-0.0014583399420657,AAPL
2314,2024-08-27 19:30:00+00:00,228.1499938964844,228.2700042724609,227.75,228.13999938964844,3396614,-4.3806737248797134e-05,AAPL
2315,2024-08-28 13:30:00+00:00,228.0500030517578,229.66000366210935,227.8710021972656,229.63999938964844,8121114,0.0065749101604848,AAPL
2317,2024-08-28 15:30:00+00:00,226.8000030517578,227.2700042724609,226.25999450683597,227.02999877929688,5540740,0.0009699802613254,AAPL
2318,2024-08-28 16:30:00+00:00,227.0200042724609,227.75999450683597,227.00999450683597,227.47000122070312,2481723,0.001938080622702,AAPL
2319,2024-08-28 17:30:00+00:00,227.47000122070312,227.6000061035156,225.6800994873047,226.0800018310547,2007338,-0.0061106931999345,AAPL
2320,2024-08-28 18:30:00+00:00,226.0800018310547,227.63999938964844,225.9600067138672,227.4600067138672,3017614,0.0061040555185583,AAPL
2321,2024-08-28 19:30:00+00:00,227.4499969482422,227.5399932861328,226.33999633789065,226.4900054931641,3607065,-0.0042644913042816,AAPL
2323,2024-08-29 14:30:00+00:00,231.42999267578125,232.9199981689453,231.4199981689453,232.4499969482422,7514577,0.0044507768881103,AAPL
2324,2024-08-29 15:30:00+00:00,232.44760131835935,232.7091064453125,231.4900054931641,232.4499969482422,5159347,0.0,AAPL
2325,2024-08-29 16:30:00+00:00,232.4499969482422,232.7100067138672,231.8699951171875,232.1300048828125,3294078,-0.0013766060212121,AAPL
2326,2024-08-29 17:30:00+00:00,232.13999938964844,232.5,230.5500030517578,230.83599853515625,4397159,-0.0055744898136262,AAPL
2327,2024-08-29 18:30:00+00:00,230.8300018310547,230.97000122070312,229.6201019287109,230.13999938964844,5247050,-0.0030151239404794,AAPL
2328,2024-08-29 19:30:00+00:00,230.1699981689453,230.7700042724609,229.3300018310547,229.80999755859372,4555191,-0.0014339177541057,AAPL
2330,2024-08-30 14:30:00+00:00,229.1999969482422,230.00999450683597,227.72999572753903,228.2449951171875,4933862,-0.0041449952078902,AAPL
2331,2024-08-30 15:30:00+00:00,228.22000122070312,228.875,227.5500030517578,228.02999877929688,3257176,-0.0009419542267739,AAPL
2332,2024-08-30 16:30:00+00:00,228.02020263671875,228.6999969482422,227.47999572753903,228.1499938964844,2683350,0.0005262251362971,AAPL
2333,2024-08-30 17:30:00+00:00,228.13499450683597,228.31500244140625,227.66000366210935,227.9900054931641,2414533,-0.0007012421985551,AAPL
2334,2024-08-30 18:30:00+00:00,228.0,229.0500030517578,227.9499969482422,229.0399932861328,3332557,0.004605411499059,AAPL
2335,2024-08-30 19:30:00+00:00,229.0399932861328,229.8500061035156,228.3800048828125,228.8600006103516,6922500,-0.0007858569728317,AAPL
2337,2024-09-03 14:30:00+00:00,225.30499267578125,225.30499267578125,223.50999450683597,223.85499572753903,5984800,-0.0064577774924359,AAPL
2338,2024-09-03 15:30:00+00:00,223.8600006103516,224.42999267578125,223.2700042724609,223.88999938964844,3719653,0.000156367571765,AAPL
2339,2024-09-03 16:30:00+00:00,223.8800048828125,224.1499938964844,223.4499969482422,223.8314971923828,2520844,-0.0002612988406142,AAPL
2340,2024-09-03 17:30:00+00:00,223.8251953125,223.9199981689453,221.83999633789065,222.1300048828125,4242288,-0.0076016661234583,AAPL
2341,2024-09-03 18:30:00+00:00,222.1199951171875,222.72999572753903,221.7700042724609,222.4499969482422,4336460,0.0014405620960504,AAPL
2342,2024-09-03 19:30:00+00:00,222.44000244140625,222.77999877929688,221.1699981689453,222.75,6650499,0.0013486314042414,AAPL
2344,2024-09-04 14:30:00+00:00,218.6300048828125,220.25,218.5399932861328,218.6800994873047,6164994,0.0002063026578635,AAPL
2345,2024-09-04 15:30:00+00:00,218.69500732421875,219.96499633789065,218.0200042724609,219.92999267578125,3511069,0.0057156238332016,AAPL
2346,2024-09-04 16:30:00+00:00,219.9199981689453,220.7843017578125,219.5399932861328,220.1199951171875,3078968,0.0008639223740909,AAPL
2347,2024-09-04 17:30:00+00:00,220.10459899902344,221.1100006103516,220.07000732421875,220.91000366210935,3084195,0.0035889903800028,AAPL
2348,2024-09-04 18:30:00+00:00,220.8999938964844,221.13999938964844,220.1699981689453,220.5500030517578,3235652,-0.0016296256592445,AAPL
2349,2024-09-04 19:30:00+00:00,220.5500030517578,221.4300994873047,220.4199981689453,220.7899932861328,4798702,0.0010881443257957,AAPL
2352,2024-09-05 15:30:00+00:00,222.4600067138672,222.8195953369141,221.88999938964844,222.79519653320312,3171908,0.0014167602108823,AAPL
2353,2024-09-05 16:30:00+00:00,222.7899932861328,223.1499938964844,222.33999633789065,222.38999938964844,2425313,-0.0018186978438482,AAPL
2354,2024-09-05 17:30:00+00:00,222.397705078125,223.75,222.37420654296875,223.33059692382807,2790012,0.0042294956462123,AAPL
2355,2024-09-05 18:30:00+00:00,223.33999633789065,223.8999938964844,222.1100006103516,222.8300018310547,2545064,-0.0022414980287908,AAPL
2356,2024-09-05 19:30:00+00:00,222.82000732421875,223.3699951171875,221.8101043701172,222.3999938964844,3426613,-0.001929757802077,AAPL
2358,2024-09-06 14:30:00+00:00,222.6699981689453,223.0200042724609,220.8300018310547,221.25,6152793,-0.0064663991450857,AAPL
2359,2024-09-06 15:30:00+00:00,221.25,222.0677947998047,220.66200256347656,220.68569946289065,3892594,-0.0025505109021892,AAPL
2360,2024-09-06 16:30:00+00:00,220.6999969482422,221.63999938964844,220.4600067138672,220.97999572753903,3419148,0.0013335538522192,AAPL
2361,2024-09-06 17:30:00+00:00,220.9499969482422,221.08999633789065,219.7700042724609,220.18780517578125,3000383,-0.0035848971267723,AAPL
2362,2024-09-06 18:30:00+00:00,220.19000244140625,221.47000122070312,219.82000732421875,221.05999755859372,3924346,0.0039611293737007,AAPL
2363,2024-09-06 19:30:00+00:00,221.0625,221.5500030517578,220.13999938964844,220.91000366210935,4597875,-0.0006785212075496,AAPL
2365,2024-09-09 14:30:00+00:00,218.8800048828125,219.00999450683597,217.0500030517578,218.9600067138672,6687156,0.0003883801889992,AAPL
2366,2024-09-09 15:30:00+00:00,218.97999572753903,220.5,218.92999267578125,220.2039031982422,4368450,0.0056809300613536,AAPL
2367,2024-09-09 16:30:00+00:00,220.2126007080078,220.92999267578125,219.80999755859372,220.83999633789065,4747989,0.002888655152837,AAPL
2370,2024-09-09 19:30:00+00:00,219.2700042724609,221.0364990234375,219.2700042724609,220.9900054931641,8206929,0.0078902263507727,AAPL
2372,2024-09-10 14:30:00+00:00,219.76499938964844,220.22000122070312,218.22000122070312,219.9499969482422,6070511,0.0007734924464897,AAPL
2373,2024-09-10 15:30:00+00:00,219.9499969482422,220.41000366210935,218.0404052734375,218.5399932861328,4556201,-0.0064105645904654,AAPL
2374,2024-09-10 16:30:00+00:00,218.5301055908203,220.6499938964844,218.4900054931641,220.2700042724609,3685902,0.0079162214673587,AAPL
2375,2024-09-10 17:30:00+00:00,220.2700042724609,221.47999572753903,220.19590759277344,220.80999755859372,3978034,0.0024515062226306,AAPL
2376,2024-09-10 18:30:00+00:00,220.8300018310547,221.0449981689453,220.2100067138672,220.75,5332395,-0.0002717157703777,AAPL
2377,2024-09-10 19:30:00+00:00,220.7449951171875,221.1100006103516,219.67999267578125,220.1699981689453,4674197,-0.0026274148632149,AAPL
2379,2024-09-11 14:30:00+00:00,219.2400054931641,219.33999633789065,217.88999938964844,218.8999938964844,4829296,-0.001596379035419,AAPL
2380,2024-09-11 15:30:00+00:00,218.8999938964844,220.9499969482422,218.6699981689453,220.835205078125,3877449,0.0088406177962516,AAPL
2381,2024-09-11 16:30:00+00:00,220.8600006103516,221.8500061035156,220.50999450683597,221.32000732421875,2788950,0.0021953123186235,AAPL
2382,2024-09-11 17:30:00+00:00,221.25999450683597,221.6999969482422,220.83999633789065,221.6199951171875,3552924,0.0013554481431463,AAPL
2383,2024-09-11 18:30:00+00:00,221.6499938964844,221.97000122070312,221.1100006103516,221.97000122070312,4285668,0.0015793074236398,AAPL
2384,2024-09-11 19:30:00+00:00,221.9550018310547,223.0,221.67999267578125,222.8600006103516,5531388,0.0040095480684505,AAPL
2385,2024-09-12 13:30:00+00:00,221.67999267578125,222.5800018310547,219.82000732421875,222.07000732421875,8196037,-0.003544796212731,AAPL
2386,2024-09-12 14:30:00+00:00,222.0711975097656,223.0675048828125,221.08999633789065,221.8999938964844,4368515,-0.000765584825177,AAPL
2387,2024-09-12 15:30:00+00:00,221.8999938964844,222.5399932861328,221.6199951171875,221.92999267578125,2289208,0.0001351905368274,AAPL
2388,2024-09-12 16:30:00+00:00,221.9499969482422,223.0500030517578,221.7100067138672,222.6199951171875,2450018,0.0031090995547153,AAPL
2389,2024-09-12 17:30:00+00:00,222.6000061035156,223.22999572753903,222.5800018310547,223.14010620117188,2928926,0.0023363179201876,AAPL
2390,2024-09-12 18:30:00+00:00,223.13999938964844,223.5399932861328,222.16000366210935,222.94000244140625,3839512,-0.0008967628597668,AAPL
2391,2024-09-12 19:30:00+00:00,222.92999267578125,223.3489990234375,222.44000244140625,222.8699951171875,5236457,-0.0003140186752135,AAPL
2393,2024-09-13 14:30:00+00:00,222.3500061035156,223.75,221.91000366210935,223.5449981689453,4492924,0.005283999989021,AAPL
2394,2024-09-13 15:30:00+00:00,223.5449981689453,223.9900054931641,223.05499267578125,223.3101043701172,2825345,-0.0010507674103743,AAPL
2395,2024-09-13 16:30:00+00:00,223.32000732421875,224.02999877929688,223.22000122070312,223.58380126953125,2326834,0.0012256359835847,AAPL
2396,2024-09-13 17:30:00+00:00,223.5800018310547,224.0200042724609,222.8500061035156,223.0,2945593,-0.0026111071831517,AAPL
2397,2024-09-13 18:30:00+00:00,222.9949951171875,223.0500030517578,222.33120727539065,222.53399658203125,3150741,-0.0020897014258688,AAPL
2398,2024-09-13 19:30:00+00:00,222.5399932861328,222.84300231933597,222.30999755859372,222.4600067138672,4426267,-0.0003324879312845,AAPL
2400,2024-09-16 14:30:00+00:00,216.64010620117188,216.9149932861328,214.83999633789065,216.55650329589844,8162076,-0.0004777086885512,AAPL
2401,2024-09-16 15:30:00+00:00,216.5500030517578,216.5800018310547,214.91000366210935,215.3999938964844,4852521,-0.0053404510223081,AAPL
2402,2024-09-16 16:30:00+00:00,215.38999938964844,215.97999572753903,214.92010498046875,215.96499633789065,3748142,0.0026230383352645,AAPL
2403,2024-09-16 17:30:00+00:00,215.9600067138672,216.5200042724609,215.75,216.42999267578125,3606890,0.0021531097435951,AAPL
2404,2024-09-16 18:30:00+00:00,216.4250030517578,216.466796875,215.9199981689453,216.2250061035156,4144167,-0.000947126457527,AAPL
2405,2024-09-16 19:30:00+00:00,216.3000030517578,216.6999969482422,216.17999267578125,216.3000030517578,5232224,0.0003468467851783,AAPL
2407,2024-09-17 14:30:00+00:00,216.3999938964844,216.8999938964844,215.8426055908203,216.2050018310547,5086619,-0.0009934217711378,AAPL
2408,2024-09-17 15:30:00+00:00,216.2100067138672,216.83999633789065,215.50999450683597,215.75999450683597,4563369,-0.0020582656296105,AAPL
2409,2024-09-17 16:30:00+00:00,215.7700042724609,216.22999572753903,215.22999572753903,216.1699981689453,4929353,0.0019002765690947,AAPL
2410,2024-09-17 17:30:00+00:00,216.16000366210935,216.38999938964844,215.05999755859372,216.1499938964844,3204596,-9.253954124244236e-05,AAPL
2411,2024-09-17 18:30:00+00:00,216.13999938964844,216.6199951171875,215.3000030517578,216.6100006103516,3928149,0.0021281828677148,AAPL
2412,2024-09-17 19:30:00+00:00,216.6000061035156,216.8500061035156,216.1699981689453,216.8500061035156,4733527,0.0011080074441982,AAPL
2414,2024-09-18 14:30:00+00:00,220.7301025390625,221.6100006103516,220.25100708007807,220.6300048828125,8156545,-0.0004756641549764,AAPL
2415,2024-09-18 15:30:00+00:00,220.63999938964844,220.86990356445312,219.5200042724609,220.80999755859372,4730443,0.000815812318351,AAPL
2416,2024-09-18 16:30:00+00:00,220.8000030517578,221.3500061035156,220.25999450683597,221.2100982666016,4663209,0.0018119682642614,AAPL
2417,2024-09-18 17:30:00+00:00,221.22000122070312,222.6999969482422,219.92999267578125,221.4073028564453,7417109,0.000891480955838,AAPL
2418,2024-09-18 18:30:00+00:00,221.4958953857422,221.8500061035156,218.92999267578125,221.5,7309128,0.0004186724753825,AAPL
2419,2024-09-18 19:30:00+00:00,221.5399932861328,221.80999755859372,219.8800048828125,220.69000244140625,6247706,-0.0036568738536963,AAPL
2422,2024-09-19 15:30:00+00:00,228.48460388183597,229.17999267578125,228.0,228.9949951171875,5729594,0.0022101169061354,AAPL
2423,2024-09-19 16:30:00+00:00,228.9900054931641,229.3300018310547,228.7207946777344,229.17010498046875,4098355,0.0007646886046206,AAPL
2424,2024-09-19 17:30:00+00:00,229.20689392089844,229.4557037353516,228.3999938964844,228.8699951171875,4410441,-0.0013095506645895,AAPL
2425,2024-09-19 18:30:00+00:00,228.8699951171875,229.4900054931641,228.76010131835935,229.4671936035156,4815301,0.0026093349895968,AAPL
2426,2024-09-19 19:30:00+00:00,229.4600067138672,229.58999633789065,228.2899932861328,228.82000732421875,7376731,-0.002820386954377,AAPL
2429,2024-09-20 15:30:00+00:00,229.75999450683597,231.7400054931641,229.7400054931641,231.72999572753903,7914719,0.0085302320521958,AAPL
2430,2024-09-20 16:30:00+00:00,231.72000122070312,231.9199981689453,230.6100006103516,230.75,6485883,-0.0042290413222607,AAPL
2431,2024-09-20 17:30:00+00:00,230.7400054931641,231.25999450683597,229.6000061035156,229.77720642089844,7870480,-0.0042157901586199,AAPL
2435,2024-09-23 14:30:00+00:00,228.00999450683597,229.4499969482422,227.6300048828125,228.6533966064453,6527851,0.0028218153375294,AAPL
2436,2024-09-23 15:30:00+00:00,228.66000366210935,228.8999938964844,226.92999267578125,226.94000244140625,3575768,-0.007493412258328,AAPL
2437,2024-09-23 16:30:00+00:00,226.94000244140625,227.41000366210935,226.6201019287109,226.7400054931641,3228628,-0.0008812767519636,AAPL
2438,2024-09-23 17:30:00+00:00,226.74899291992188,227.17999267578125,226.50999450683597,226.67999267578125,2921492,-0.0002646767924887,AAPL
2439,2024-09-23 18:30:00+00:00,226.69000244140625,226.75999450683597,226.0,226.2899932861328,3625613,-0.0017204843931958,AAPL
2440,2024-09-23 19:30:00+00:00,226.27999877929688,226.6999969482422,225.80999755859372,226.4499969482422,4381769,0.0007070735200696,AAPL
2441,2024-09-24 13:30:00+00:00,229.17999267578125,229.3500061035156,226.0500030517578,226.07000732421875,7586055,-0.0016780288326092,AAPL
2442,2024-09-24 14:30:00+00:00,226.07000732421875,227.47999572753903,225.7400054931641,227.01210021972656,4155816,0.004167261755146,AAPL
2443,2024-09-24 15:30:00+00:00,227.0200042724609,227.7393951416016,226.6999969482422,227.5500030517578,2884573,0.0023694896946488,AAPL
2444,2024-09-24 16:30:00+00:00,227.5399932861328,227.75999450683597,226.80999755859372,227.2400054931641,2149179,-0.0013623272003351,AAPL
2445,2024-09-24 17:30:00+00:00,227.24220275878903,227.47999572753903,226.80999755859372,226.8791046142578,1936488,-0.0015881925285251,AAPL
2446,2024-09-24 18:30:00+00:00,226.8699951171875,227.08999633789065,226.5399932861328,227.0260009765625,1999556,0.0006474653651089,AAPL
2447,2024-09-24 19:30:00+00:00,227.0399932861328,227.5,226.3699951171875,227.3600006103516,4656959,0.0014711955121984,AAPL
2448,2024-09-25 13:30:00+00:00,224.92999267578125,227.2899932861328,224.6100006103516,226.38499450683597,8474136,-0.0042883801059914,AAPL
2449,2024-09-25 14:30:00+00:00,226.3699951171875,226.7998962402344,225.3000030517578,225.4499969482422,4105730,-0.0041301216126562,AAPL
2450,2024-09-25 15:30:00+00:00,225.3999938964844,225.98989868164065,225.32000732421875,225.8701019287109,2773314,0.001863406458884,AAPL
2451,2024-09-25 16:30:00+00:00,225.8600006103516,226.0200042724609,225.2700042724609,225.3600006103516,2776012,-0.0022583835310809,AAPL
2452,2024-09-25 17:30:00+00:00,225.3500061035156,225.4499969482422,224.02999877929688,224.8999938964844,4550963,-0.0020412083449651,AAPL
2453,2024-09-25 18:30:00+00:00,224.88999938964844,225.32000732421875,224.72999572753903,225.2599029541016,2750104,0.0016003071026442,AAPL
2454,2024-09-25 19:30:00+00:00,225.25,226.44000244140625,225.19000244140625,226.30999755859372,4052788,0.0046617022857642,AAPL
2455,2024-09-26 13:30:00+00:00,227.3000030517578,227.6199951171875,225.41000366210935,226.8999938964844,8068088,0.0026070272822917,AAPL
2456,2024-09-26 14:30:00+00:00,226.91000366210935,228.5,226.52999877929688,227.3896942138672,5650345,0.0021582209367807,AAPL
2457,2024-09-26 15:30:00+00:00,227.38650512695312,227.82000732421875,226.67999267578125,227.30999755859372,2992378,-0.0003504849045554,AAPL
2458,2024-09-26 16:30:00+00:00,227.31500244140625,227.3999938964844,226.6699981689453,227.15499877929688,1819367,-0.0006818828074507,AAPL
2459,2024-09-26 17:30:00+00:00,227.15499877929688,227.7100067138672,226.9709930419922,227.7050018310547,2270366,0.0024212676573858,AAPL
2460,2024-09-26 18:30:00+00:00,227.7100067138672,227.8650054931641,227.4620056152344,227.5749969482422,2387943,-0.0005709355603393,AAPL
2461,2024-09-26 19:30:00+00:00,227.5800018310547,227.7899932861328,226.9900054931641,227.6199951171875,3934449,0.0001977289664889,AAPL
2462,2024-09-27 13:30:00+00:00,228.42999267578125,229.5200042724609,227.9900054931641,228.95089721679688,7047356,0.0058470350942771,AAPL
2463,2024-09-27 14:30:00+00:00,228.93960571289065,229.07000732421875,227.83999633789065,228.1300048828125,4099029,-0.0035854514831058,AAPL
2464,2024-09-27 15:30:00+00:00,228.1199951171875,228.25,227.3000030517578,228.1499938964844,3339358,8.762115129101744e-05,AAPL
2465,2024-09-27 16:30:00+00:00,228.13999938964844,228.6199951171875,227.9199981689453,227.9949951171875,1914209,-0.0006793722701882,AAPL
2466,2024-09-27 17:30:00+00:00,227.9900054931641,228.5200042724609,227.80999755859372,227.8950042724609,2008696,-0.0004385659635869,AAPL
2467,2024-09-27 18:30:00+00:00,227.8999938964844,228.19000244140625,227.52999877929688,227.80999755859372,2165156,-0.0003730082374493,AAPL
2468,2024-09-27 19:30:00+00:00,227.82000732421875,228.0,227.5500030517578,227.82000732421875,3703154,4.393909719624389e-05,AAPL
